chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
18,A,,,,,"18.A General. The requirements in this Section apply to the operation of all motor vehicles, machinery and mechanized equipment, All-Terrain Vehicles (ATVs), Utility Vehicles (UVs), and other specialty vehicles. Operators must also comply with state and host nation regulations as applicable to the above listed equipment.",True,False
18,A,1.0,,,,"18.A.01 Every person operating machinery and mechanized equipment, ATVs, UVs or other specialty vehicles, shall be properly trained (as described in this Section), qualified (license/certificate/permit) and designated by the employer in writing to operate such equipment.",True,False
18,A,2.0,,,,"18.A.02 Every person operating a motor vehicle, machinery and mechanized equipment, ATV, UV, or other specialty vehicles, shall possess, at all times while operating such vehicle/equipment, a license/permit (proof of qualification) valid for the equipment being operated. Licensing requirements will be as per Service regulation for military personnel and State regulations for civilian personnel, to include contractors. The operator must present the license/permit to the GDA upon request. Failure to do so will result in the immediate prohibition of the operator to operate motor vehicles. >Note 1: USACE vehicle/equipment operators: In lieu of a license/permit for each piece of equipment, an Operator Equipment Qualification Record (OF Form 348 or similar type of documentation) may be maintained on file at the employee’s project office for all USACE vehicle/equipment operators. >Note 2: Government personnel may be required to carry the OF 346, Motor Vehicle Operator’s License and Driving Record on military bases in addition or in lieu of a state driver’s license (check local bases for requirements).",True,False
18,A,3.0,,,,"18.A.03 Inspections, tests, maintenance, and repairs.",True,False
18,A,3.0,a,,,"a. Inspections, tests, maintenance and repairs shall be conducted by a qualified person in accordance with the manufacturer's recommendations.",False,False
18,A,3.0,b,,,"b. Before initial use, vehicles not otherwise inspected by State or local authorities, shall be inspected by a qualified mechanic and found in safe operating condition and in compliance with all required published vehicle safety standards. This one-time inspection shall be documented and available for inspection on the work site.",False,False
18,A,3.0,c,,,"c. When dump trucks are brought onto a USACE job site, they shall be inspected and found in compliance with the requirements of this Section before they are placed in service. This inspection shall be documented on a checklist.",False,False
18,A,3.0,d,,,d. All vehicles/equipment shall be inspected on a scheduled maintenance program.,False,False
18,A,3.0,e,,,"e. Prior to each use, but not more often than daily, vehicles/equipment shall be checked by the operator to assure that the following parts, equipment, and accessories (as applicable) are in safe operating condition and free of apparent damage that could cause failure while in use:",False,False
18,A,3.0,e,1.0,,"(1) Service brakes, including trailer brake connections;",False,False
18,A,3.0,e,2.0,,(2) Parking system (hand brake);,False,False
18,A,3.0,e,3.0,,(3) Emergency stopping system (brakes);,False,False
18,A,3.0,e,4.0,,(4) Tires;,False,False
18,A,3.0,e,5.0,,(5) Horns;,False,False
18,A,3.0,e,6.0,,(6) Steering mechanism;,False,False
18,A,3.0,e,7.0,,(7) Coupling devices;,False,False
18,A,3.0,e,8.0,,(8) Seat belts;,False,False
18,A,3.0,e,9.0,,(9) Operating controls;,False,False
18,A,3.0,e,10.0,,"(10) Safety devices (e.g., back-up alarms and lights, fire extinguishers, first-aid kits, etc.), and",False,False
18,A,3.0,e,11.0,,"(11)  Accessories including lights, reflectors, windshield wipers and defrosters where such equipment is necessary.",False,False
18,A,3.0,f,,,"f. Inspection, test, repair, and maintenance records shall be maintained at the site available on request to the GDA.",False,False
18,A,4.0,,,,"18.A.04 Vehicles/equipment not meeting safe operating conditions shall be immediately removed from service, its use prohibited until unsafe conditions have been corrected, and re-inspected before being placed in service again.",True,False
18,A,5.0,,,,"18.A.05 Whenever visibility conditions warrant additional light, all vehicles or combinations of vehicles, in use shall be equipped with:",True,False
18,A,5.0,a,,,"a. Two headlights, one on each side in the front;",False,False
18,A,5.0,b,,,b. At least two red taillights and one red or amber stoplight on each side of the rear;,False,False
18,A,5.0,c,,,c. Directional signal lights (both front and back); and,False,False
18,A,5.0,d,,,"d. Three emergency flares, reflective markers, or equivalent portable warning device.",False,False
18,B,,,,,18.B Guarding and Safety Devices.,True,False
18,B,1.0,,,,18.B.01 Reverse signal (back-up) alarm.,True,False
18,B,1.0,a,,,"a. All self-propelled construction and industrial equipment, dump trucks and cargo trucks, whose trailer/body permanently block the view to the rear, whether moving alone or in combination, shall be equipped with a back-up alarm. >Note: Equipment designed and operated so that the operator is always facing the direction of motion does not require a back-up alarm.",False,False
18,B,1.0,b,,,b. Back-up alarms shall be audible and sufficiently distinct to be heard above the surrounding noise level.,False,False
18,B,1.0,c,,,c. Alarms shall operate automatically upon commencement of backward motion. Alarms may be continuous or intermittent (not to exceed 3-second intervals) and shall operate during the entire backward movement.,False,False
18,B,1.0,d,,,"d. Commercial cargo vehicles such as pick-up trucks, utility cargo/tool trucks, and flat­bed cargo trucks intended for use on public highways with a normally clear view through the rear window are not required to have back-up alarms. If the view to the rear is temporarily obstructed by a load or permanently blocked by a utility/tool box or other modification, then a signal person may be used, if the value outweighs the risk as determined by an AHA. In lieu of a signal person, a back-up alarm must be installed.",False,False
18,B,1.0,e,,,e. The removal or disabling of any back-up alarm is strictly prohibited.,False,False
18,B,2.0,,,,"18.B.02 A warning device shall be provided where there is danger to persons from moving equipment, swinging loads, buckets, booms or similar. A signal person may be used in lieu of a warning device if the value outweighs the risk, as determined by an AHA.",True,False
18,B,3.0,,,,18.B.03 Guarding.,True,False
18,B,3.0,a,,,"a. All belts, gears, shafts, pulleys, sprockets, spindles, drums, flywheels, chains, or other reciprocating, rotating, or moving parts of equipment shall be guarded when exposed to contact by persons or when they otherwise create a hazard.",False,False
18,B,3.0,b,,,"b. All hot surfaces of equipment, including exhaust pipes or other lines, shall be guarded or insulated to prevent injury and fire.",False,False
18,B,3.0,c,,,c. All equipment having a charging skip shall be provided with guards on both sides and open end of the skip area to prevent persons from walking under the skip while it is elevated.,False,False
18,B,3.0,d,,,"d. Platforms, foot walks, steps, handholds, guardrails, and toe boards shall be designed, constructed, and installed on machinery and equipment to provide safe footing and access ways.",False,False
18,B,3.0,e,,,"e. Equipment shall be provided with suitable working surfaces of platforms, guardrails, and hand grabs when attendants or other employees are required to ride for operating purposes outside the operator's cab or compartment. Platforms and steps shall be of nonskid material.",False,False
18,B,3.0,f,,,f. Substantial overhead protection shall be provided for the operators of forklifts and similar material handling equipment. > See also Section 18.G.29.,True,False
18,B,4.0,,,,18.B.04 Brake systems.,True,False
18,B,4.0,a,,,"a. All vehicles, except trailers having a gross weight of 5,000 lb (2,268 kg) or less, shall be equipped with service brakes and manually-operated parking brakes.",False,False
18,B,4.0,b,,,"b. Service and parking brakes shall be adequate to control the movement of, to stop, and to hold the vehicle under all conditions of service.",False,False
18,B,4.0,c,,,c. Service brakes on trailers and semi-trailers shall be controlled from the driver's seat of the prime mover.,False,False
