chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
9,A,,,,,09.A General.,True,False
9,A,1.0,,,,09.A.01 A fire prevention plan shall be developed for all USACE facilities and project sites. > For Construction operations see NFPA 241; for Marine operations see Section 19.A.04.,True,False
9,A,1.0,a,,,"a. It shall include, as a minimum: A list of the major workplace fire hazards; potential ignition sources; the types of fire suppression equipment or systems appropriate to the control of fire; assignments of responsibilities for maintaining the equipment and systems; personnel responsible for controlling the fuel source hazards; and housekeeping procedures, including the removal of waste materials.",False,False
9,A,1.0,b,,,"b. It shall be used to brief employees and emergency first responders on the fire hazards, the materials and processes to which they are exposed, and the emergency evacuation procedures.",False,False
9,A,2.0,,,,09.A.02 An annual survey of the suitability and effectiveness of fire prevention and protection measures and facilities at each project or installation shall be made by a qualified person. Records of the survey findings and recommendations shall be retained on file at the project or installation.,True,False
9,A,3.0,,,,"09.A.03 When unusual fire hazards exist or fire emergencies develop, additional protection shall be provided as required by the GDA.",True,False
9,A,4.0,,,,"09.A.04 The GDA shall survey all activities and determine which require a hot work permit. All hot work and hot work permits shall conform to local policy, when present.",True,False
9,A,4.0,a,,,"a. Hot work permits shall be required when performing activities which generate or have the potential to generate, heat, sparks, or open flames, such as abrasive blasting, burning, brazing, cutting, grinding, powder-actuated tools, hot riveting, soldering, thawing activities, welding, or any similar operation capable of initiating fires or explosions.",False,False
9,A,4.0,b,,,b. Areas shall be surveyed prior to performing any hot work to ensure they are free of fire hazards and to determine if a fire watch is required.,False,False
9,A,4.0,c,,,c. Fire watches shall be conducted in accordance with Sections 09.K.01 and 09.K.03.,True,False
9,A,4.0,d,,,"d. A fully charged fire extinguisher, minimum 10 lbs, shall be readily available in the immediate area of the hot work.",False,False
9,A,4.0,e,,,e. Hot work permits shall include date(s) authorized for hot work and identify the objects on which the hot work is to be performed. The permit shall be kept on file until the completion of the hot work.,False,False
9,A,4.0,f,,,f. Hot work is prohibited in the following areas:,False,False
9,A,4.0,f,1.0,,(1) In areas not authorized by GDA;,False,False
9,A,4.0,f,2.0,,"(2) In sprinklered buildings while such protection is impaired, unless equivalent protection is provided for the hot work and approved by the GDA;",False,False
9,A,4.0,f,3.0,,"(3) In the presence of explosive atmospheres, areas where an explosive atmosphere may develop, or where there is an accumulation of combustible dust;",False,False
9,A,4.0,f,4.0,,"(4) In area near the storage of large quantities of exposed, readily ignitable materials such as bulk sulfur, baled paper, or cotton.",False,False
9,A,4.0,g,,,"g. See NFPA 51B, Fire Prevention During Welding, Cutting, and Other Hot Work for a sample hot work permit and further information. See also Sections 09.E and 10.D.",True,False
9,A,5.0,,,,09.A.05 Fires and open flame devices shall not be left unattended.,True,False
9,A,6.0,,,,"09.A.06 All sources of ignition shall be prohibited within 50 ft (15.2 m) of operations with a potential fire hazard. The area shall be conspicuously and legibly posted  “NO SMOKING, MATCHES, or OPEN FLAME.”",True,False
9,A,7.0,,,,"09.A.07 Smoking shall be prohibited in all areas where flammable, combustible, or oxidizing materials are stored. “NO SMOKING, MATCHES, or OPEN FLAME” signs will be posted in all prohibited areas.",True,False
9,A,8.0,,,,09.A.08 Areas where there is danger of underground fire shall not be used for the storage of flammable or combustible materials.,True,False
9,A,9.0,,,,09.A.09 A barrier having a fire resistance rating equivalent to a listing of at least 1 hour shall segregate DOT-identified non-compatible materials that may create a fire hazard.  > See Section 20.D for compressed gas cylinders.,True,False
9,A,10.0,,,,09.A.10 A good housekeeping program that provides for prompt removal and disposal of accumulations of combustible scrap and debris shall be implemented on the site.  Self-closing containers shall be used to collect waste saturated with flammable liquids. Only non-combustible or UL labeled nonmetallic containers may be used to dispose of waste and rubbish.,True,False
9,A,11.0,,,,"09.A.11 Measures must be taken to control the growth of tall grass, brush, and weeds adjacent to facilities. A break of at least 3 ft (0.9 m) shall be maintained around all facilities.",True,False
