chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
24,A,,,,,24.A  General.,True,False
24,A,1.0,,,,"24.A.01 Safe access shall be provided to work areas and where danger exists of workers falling through floor, roof, or wall openings, or from platforms, runways, ramps, fixed stairs,  ladders, or for rope access.",True,False
24,A,1.0,a,,,"a.vA stairway, ladder, ramp, or personnel hoist shall be provided where there is a break of 19 in (48.2 cm) or more in a route of access.",False,False
24,A,1.0,b,,,b.vMeans of access constructed of metal shall not be used for electrical work or where the potential exists to contact electrical conductors.,False,False
24,A,1.0,c,,,"c.vMeans of access between levels shall be kept clear to allow free passage of workers. If work is performed in an area that restricts free passage, a second means of access shall be provided.",False,False
24,A,1.0,d,,,"d.vFor all government-owned/operated facilities, every open-sided floor or platform 4 ft (1.2 m) or more above adjacent floor or ground level shall be guarded by a guardrail system (or equivalent) along all open sides (except where there is an entrance to a ramp, stairway or fixed ladder). The guardrail system shall be provided with a toeboard when necessary.  > See Section 21.F.01.",True,False
24,A,2.0,,,,"24.A.02 An AHA, accepted by the GDA for the activity in which means of access are to be used, shall delineate the following:",True,False
24,A,2.0,a,,,"a.vThe design, construction, and maintenance of the means of access, and",False,False
24,A,2.0,b,,,"b.vErection and dismantling procedures of scaffolds, including provisions for providing fall protection (FP) during the erection or dismantling when the erection or dismantling involves work at heights. > See Sections 21.K.02 and 22.A.03.",True,False
24,A,3.0,,,,"24.A.03 Job-made means of access shall be designed to support, without failure, at least four times the maximum intended load and shall be constructed according to Section 22 of this manual.",True,False
24,A,4.0,,,,"24.A.04 Means of access shall not be loaded beyond the maximum intended load for which it was designed or beyond its manufacturer’s rated capacity. When loaded, planking and decking shall not deflect more than 1/60 the span length.",True,False
24,A,5.0,,,,"24.A.05 The width of accessways shall be determined by the purpose for which they are built, shall be sufficient to provide safe passage for materials and movement of personnel and (except for ladders) shall not be less than 18 in (45.7 cm).",True,False
24,A,6.0,,,,24.A.06 Accessways shall have overhead protection equal to 2 in (5 cm) solid planking whenever work is performed over them or if personnel are exposed to hazards from falling objects.,True,False
24,A,7.0,,,,24.A.07 Accessways shall be inspected daily.,True,False
24,A,7.0,a,,,"a.vThe walkway must be free of tripping hazards, obstructions and cannot impede or restrict the travel of personnel. In addition, accessways shall be kept free of ice, snow, grease and mud or any other environmental hazards.",False,False
24,A,7.0,b,,,"b.vWhere accessways are slippery, abrasive material shall be used to assure safe footing.",False,False
24,A,7.0,c,,,"c.vAll obstructions or projections into an access way shall be removed or conspicuously marked. Obstructions or projections that are sharp, pointed or that may cause lacerations, contusions, or abrasions shall be covered with protective material.",False,False
24,A,7.0,d,,,"d.vAccessways, including their accessories that become damaged or weakened shall not be used. These defective items shall be repaired or replaced.",False,False
24,A,8.0,,,,"24.A.08 When moving platforms to the next level, the old platform shall be left undisturbed until the new bearers have been set to receive the platform planks.",True,False
24,A,9.0,,,,24.A.09 Safe Roof Access.,True,False
24,A,9.0,a,,,"a.vPlatforms, level and guarded shall be provided at the landing area on the roof.",False,False
24,A,9.0,b,,,b.vCrawling boards.,False,False
24,A,9.0,b,1.0,,"(1)vCrawling boards shall be not less than 10 in (25 cm) wide and 1 in (2.5 cm) thick, having cleats 1 in x 1.5 in (2.5 cm x 3.75 cm).",False,False
24,A,9.0,b,2.0,,(2)vCleats shall be equal in length to the width of the board and spaced at equal intervals not to exceed 24 in (60 cm).,False,False
24,A,9.0,b,3.0,,(3)vNails shall be driven through and clinched on the underside. Screws may be used in lieu of nails.,False,False
24,A,9.0,b,4.0,,"(4)vCrawling boards shall be secured and extend from the ridge pole to the eaves when used with roof construction, repairs, or maintenance.",False,False
24,A,9.0,b,5.0,,"(5)vA firmly fastened lifeline of at least ¾ in (2 cm) diameter rope, or equivalent, shall be strung beside each crawling board for a handhold.",False,False
24,A,9.0,c,,,c. Access paths shall be erected as follows:,False,False
24,A,9.0,c,1.0,,"(1)vPoints of access, material handling areas and storage areas shall be connected to the work area by a clear access path formed by two warning lines.",False,False
24,A,9.0,c,2.0,,"(2)vWhen the path to a point of access is not being used, one of the following shall be used:",False,False
24,A,9.0,c,2.0,a,"(a)vA rope, wire, or chain, equal in strength and height to the warning line, shall be placed across the path at the point where the path intersects the warning line erected around the work area, or",False,False
24,A,9.0,c,2.0,b,(b)vThe path shall be offset such that a person cannot walk directly into the work area.,False,False
24,B,,,,,"24.B Ladders.  > See also Sections 22.S, Work Stands (Portable Work Platforms) and 22.T, Trestle Ladder Scaffolds.",True,False
24,B,1.0,,,,"24.B.01vThe construction, installation, and use of ladders shall conform to ANSI/American Ladder Institute (ALI) A14 series standards as applicable. The load rating shall be clearly and legibly marked on all ladders.",True,False
24,B,2.0,,,,"24.B.02v Every ladderway, floor opening or platform shall be guarded by a standard railing with standard toe-board (when exposure exists to falling materials), on all exposed sides (except at entrance to opening). The passage through the railing shall be provided with either a guardrail or shall be offset so that a person cannot walk directly into the opening. The guarding shall meet the strength requirements of Section 21.F.01. Swing gates are preferred over chain gates.",True,False
24,B,3.0,,,,24.B.03vLength of ladders.,True,False
24,B,3.0,a,,,a.vAll portable ladders shall be of sufficient length and shall be placed so that workers will not stretch or assume a hazardous position.,False,False
24,B,3.0,b,,,"b.vPortable ladders, used as temporary access, shall extend at least 3 ft (0.9 m) above the upper landing surface.",False,False
24,B,3.0,b,1.0,,"(1)vWhen a 3 ft (0.9 m) extension is not possible, a grasping device (such as a grab rail) shall be provided to assist workers in mounting and dismounting the ladder.",False,False
24,B,3.0,b,2.0,,"(2)vIn no case shall the length of the ladder be such that ladder deflection under a load would, by itself, cause the ladder to slip from its support.",False,False
24,B,3.0,c,,,c.vThe length of stepladders shall not exceed 20 ft (6 m).,False,False
24,B,3.0,d,,,d.vFor portable ladders:,False,False
24,B,3.0,d,1.0,,(1)vThe length of single ladders or individual sections of ladders shall not exceed 30 ft (9 m).,False,False
24,B,3.0,d,2.0,,(2)vTwo-section extension ladders shall not exceed 48 ft (14.6 m).,False,False
24,B,3.0,d,3.0,,(3)vMulti-section extension ladders (over two-sections) shall not exceed 60 ft (18 m) in length.,False,False
24,B,3.0,e,,,"e. When splicing of side rails is required to obtain the required length, the resulting side rail must be at least equal in strength to a one-piece side rail made of the same material.",False,False
24,B,4.0,,,,24.B.04 Width of ladders.,True,False
24,B,4.0,a,,,a.vThe minimum clear distance between the sides of individual-rung/step ladders shall be 16 in (40.6 cm).,False,False
24,B,4.0,b,,,b.vThe minimum clear distance between side rails for all portable ladders shall be 12 in (30.4 cm).,False,False
24,B,5.0,,,,"24.B.05 Spacing of rungs, cleats, and steps on ladders.",True,False
24,B,5.0,a,,,"a.vOn portable ladders, spacing of rungs shall be 12 in (30.4 cm) on center and uniform, except for job-made ladders where the spacing shall be 10 in (25.4 cm) to 14 in (35.5 cm).",False,False
24,B,5.0,b,,,"b.vOn step stools, spacing shall be not less than 8 in (20.3 cm) or more than 12 in (30.4 cm) apart, as measured from their centerlines.",False,False
24,B,6.0,,,,24.B.06v Ladders shall be surfaced so as to prevent injury to an worker from punctures or lacerations and to prevent snagging of clothing.,True,False
24,B,7.0,,,,"24.B.07v Wooden ladders shall not be coated with any opaque covering, except for identification or warning labels that may be placed on only one face of a side rail.",True,False
24,B,8.0,,,,24.B.08v Portable ladders shall have slip-resistant feet.,True,False
24,B,9.0,,,,"24.B.09 The rungs and steps of portable metal ladders shall be corrugated, knurled, dimpled, coated with skid-resistant materials, or otherwise treated to minimize slipping.",True,False
24,B,10.0,,,,24.B.10v A metal spreader bar or locking device shall be provided on each stepladder to hold the front and back sections in an open position.,True,False
24,B,11.0,,,,24.B.11 Set-up of ladders.,True,False
24,B,11.0,a,,,"a.vLadders shall not be placed in passageways, doorways, drives, or any locations where they may be displaced by any other work unless protected by barricades or guards.",False,False
24,B,11.0,b,,,b.vPortable ladders shall be used at such a pitch that the horizontal distance from the top support to the foot of the ladder will not be greater than ¼ the vertical distance between these points.,False,False
24,B,11.0,c,,,"c.vWooden job-made ladders, with spliced rails, shall be used at an angle such that the horizontal distance is 1/8 the length of the ladder.",False,False
24,B,11.0,d,,,"d.v Ladders shall be secured by top, bottom, and intermediate fastenings, as necessary, to hold them rigidly in place and to support the loads that will be imposed upon them.",False,False
24,B,11.0,e,,,e.vThe steps or rungs of all ladders shall be set to provide at least 7 in (17.7 cm) toe space from the inside edge of the rung to the nearest interference.,False,False
24,B,11.0,f,,,"f.vThe top of a non-self supporting ladder shall be placed with the two rails supported equally, unless the ladder is equipped with a single support attachment.",False,False
24,B,11.0,g,,,g.vStep-across distance. The step-across distance from the nearest edge of ladder to the nearest edge of equipment or structure shall be not more than 12 in (30.5 cm) or less than 2-1/2 in (6.4 cm).,False,False
24,B,12.0,,,,24.B.12 Use of ladders.,True,False
24,B,12.0,a,,,a.vLadders shall be restricted to their intended use. Three points-of-contact (see Appendix Q) shall be maintained at all times when ascending or descending ladders.,False,False
24,B,12.0,b,,,b.vLadders shall be inspected for visible defects on a daily basis and after any occurrence that could affect their safe use. Broken or damaged ladders shall be immediately tagged DO NOT USE”,False,False
24,B,12.0,c,,,"c.vLadders shall not be moved, shifted, or extended while occupied.",False,False
24,B,12.0,d,,,"d.vLadders shall not be loaded beyond the maximum intended load for which they were designed and tested, or beyond the manufacturer’s rated capacity (includes the worker and all the tools and supplies carried).",False,False
24,B,12.0,e,,,e.vLadders shall not be climbed by more than one person at a time between the same set of rails.,False,False
