chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
17,A,,,,,17.A General. Conveyor systems shall be constructed and installed in accordance with the manufacturer's recommendations.,True,False
17,A,1.0,,,,"17.A.01 Inspection, maintenance, and repair. These activities shall be performed in accordance with the manufacturer's recommendations by a Qualified Person (QP). The entire system shall be visually inspected daily before start up.",True,False
17,A,1.0,a,,,a. No maintenance shall be performed when a conveyor is in operation except for the following:,False,False
17,A,1.0,a,1.0,,"(1) If lubrication is to be done while the conveyor is in motion, lubrication points shall be accessible through guard openings which are small enough that fingers cannot reach the hazardous locations. Only trained personnel who are aware of the hazards of the conveyor in motion shall be allowed to lubricate a conveyor that is operating; and",False,False
17,A,1.0,a,2.0,,"(2) When adjustments or maintenance is required while the conveyor is in operation, only trained personnel who are aware of the hazards shall be permitted to make the adjustment or maintenance. If guards need to be removed for the adjustment or maintenance, the conveyor MUST be locked out prior to removing the guards.",False,False
17,A,1.0,b,,,b. Hazardous Energy Control Procedures shall be used for maintenance and servicing other than lubrication which is done without removing guards. > See Section 12.,False,False
17,A,1.0,c,,,"c. Safe access shall be provided to permit inspection, lubrication, repair and maintenance activities.",False,False
17,A,2.0,,,,17.A.02 Safety devices.,True,False
17,A,2.0,a,,,"a. On all conveyors where reversing or runaway are potential hazards or the effects of gravity create a potential for hazardous uncontrolled lowering, anti-runaway devices, brakes, backstops, or other safeguards shall be installed to protect persons from injury and property from damage.",False,False
17,A,2.0,b,,,"b. Conveyor systems shall be equipped with a time-delay audible and visual warning signal to be sounded immediately before starting of the conveyor. On overland conveyor systems, the devices shall be required only at the transfer, loading, and discharge points and those points where personnel are normally stationed.",False,False
17,A,2.0,c,,,c. Safety devices shall be arranged to operate in such a manner that if power failure or a failure of the device occurs a hazardous condition would not result. The safety devices shall be designed to prevent the conveyor from restarting until the safety device is manually reset.,False,False
17,A,3.0,,,,17.A.03 All exposed moving machinery parts that present a hazard shall be mechanically or electrically guarded or guarded by location.,True,False
17,A,3.0,a,,,a. Nip and shear points shall be guarded.,False,False
17,A,3.0,b,,,"b. Take-up mechanisms may be guarded as an entity by placing standard railings or fencing, and warning signs, around the area in lieu of guarding each nip and shear point.",False,False
17,A,3.0,c,,,"c. In the case of a trolley conveyor when mechanical or electrical guarding would render the conveyor unusable, prominent and legible warnings shall be posted in the area or on the equipment and, where feasible, areas barricaded or lines marked on the ground to indicate the hazard area.",False,False
17,A,3.0,d,,,"d. Guards shall be provided at points where personnel could contact cables, chains, belts, and runaways of exposed bucket conveyors.",False,False
17,A,3.0,e,,,"e. Unless guarded by location, those sections of chain conveyors that cannot be enclosed without impairing the function shall be provided with warning signs or personnel barriers.",False,False
17,A,3.0,f,,,"f. Trolley conveyors shall be provided with spill guards, pan guards, or the equivalent if there is a potential for material to fall off the conveyor and endanger personnel or equipment.",False,False
17,A,3.0,g,,,"g. At transfer, loading, and discharge points, unconfined and uncontrolled free fall of material that may result from flooding, ricocheting, overloading, trajectory, leakage, or a combination thereof, shall be prevented if the material would create a hazard to personnel. > Note: In the absence of a guard specifically erected to protect personnel, warnings shall be provided to restrict unauthorized personnel from entering such hazardous areas.",False,False
17,A,3.0,h,,,"h. At all points along the conveyor, except at points where loads are removed from or placed on a conveyor or where a conveyor discharges to or receives material from another conveyor, provisions shall be made to eliminate the possibility of loads or material being dislodged from the conveyor.",False,False
17,A,3.0,i,,,i. The build-up of excess material shall be removed from all points along the conveyor.,False,False
17,A,4.0,,,,17.A.04 Access.,True,False
17,A,4.0,a,,,a. Crossovers or underpasses with safeguards shall be provided for passage over or under all conveyors: crossing over or under conveyors is prohibited except where safe passageways are provided.,False,False
17,A,4.0,b,,,"b. Whenever conveyors pass adjacent to, or over, work areas, roadways, highways, railroads, or other public passageways, protective guards shall be installed. The guards shall be designed to catch and hold any load or material that may fall off or become dislodged from the system.",False,False
17,A,4.0,c,,,"c. Where conveyors are operated in tunnels, pits, and similar enclosures, ample room shall be provided to allow safe access and operating space for all personnel.",False,False
17,A,5.0,,,,17.A.05 Operating controls.,True,False
17,A,5.0,a,,,"a. Unless the design, construction, and operation of a conveyor is clearly non­hazardous to personnel, emergency stop buttons, pull cords, limit switches, or similar emergency devices shall be provided at the following locations:",False,False
17,A,5.0,a,1.0,,(1) Operator stations;,False,False
17,A,5.0,a,2.0,,(2) Loading arms;,False,False
17,A,5.0,a,3.0,,(3) Transfer points; and,False,False
17,A,5.0,a,4.0,,(4) Other potentially hazardous locations on the conveyor path not guarded by location or guards.,False,False
17,A,5.0,b,,,"b. Emergency stop buttons shall be red in color, easily identifiable and readily accessible. They shall not be protected with collars or other devices which might make it difficult to activate.",False,False
17,A,5.0,c,,,"c. Emergency stop devices shall act directly on the control of the conveyor concerned and shall not depend on the stopping of any other equipment. If a multi-conveyor system, the emergency stop shall stop all conveyors that are tied together.",False,False
17,A,5.0,d,,,d. Emergency stop devices shall be installed so that they cannot be overridden from other locations.,False,False
17,A,5.0,e,,,e. Starting controls shall be GREEN in color and protected from accidental activation.,False,False
17,A,5.0,f,,,f. All controls shall be clearly labeled to identify their function.,False,False
17,A,5.0,g,,,"g. Conveyor controls shall be arranged so that in case of an emergency stop, manual reset or restart is required at the location where the emergency stop was initiated to resume conveyor operations.",False,False
17,A,6.0,,,,17.A.06 Control stations shall be arranged and located so that the operation of the equipment is visible from them.,True,False
17,A,7.0,,,,17.A.07 Gates and switches.,True,False
17,A,7.0,a,,,a. Power-positioned gate and switch sections shall be provided with devices that will prevent these sections from falling in case of power failure.,False,False
17,A,7.0,b,,,b. Means shall be provided on all gates and switch sections to prevent conveyed material from discharging into the open area created by lifting of the gate or switch.,False,False
17,A,8.0,,,,17.A.08 Counterweights.,True,False
17,A,8.0,a,,,"a. When counterweights are supported by belts, cables, chains, or similar means, the weights shall be confined in an enclosure to prevent the presence of personnel beneath the counter-weight, or the arrangement shall provide a means to restrain the falling weight in case of failure of the normal counterweight support.",False,False
17,A,8.0,b,,,b. When counterweights are attached to lever arms they shall be securely fastened.,False,False
17,A,9.0,,,,"17.A.09 When two or more conveying systems are interfaced, special attention shall be given to the interfaced area to ensure the presence of adequate guarding and safety devices.",True,False
17,A,10.0,,,,17.A.10 Hoppers and chutes.,True,False
17,A,10.0,a,,,"a. All openings to the hopper and chutes shall be guarded to prevent persons from accidentally stepping into them. If guards are not practical, warning signs shall be posted.",False,False
17,A,10.0,b,,,"b. Dump hoppers having the hopper flush with the floor and which by their use cannot be guarded shall be equipped with grating having a maximum opening of 4 in (10 cm) and heavy enough to withstand any load which may be imposed on it. If the openings in the grating are larger or if no grating is provided, temporary railing shall be placed around ground level hoppers when dumping operation are not in progress. During dumping operation, warning signs shall be placed in conspicuous locations warning personnel of an open pit.",False,False
17,A,11.0,,,,17.A.11 Mobile conveyors.,True,False
17,A,11.0,a,,,a. Mobile conveyors shall be provided with brakes or other position locking devices for each degree of motion where movement would present a hazard.,False,False
17,A,11.0,b,,,b. Mobile conveyors shall be designed to be stationary against runaway and stable against overturning under normal conditions of operation.,False,False
17,A,11.0,c,,,"c. When an operator is required on a mobile conveyor, a platform or cab shall be provided for his/her protection.",False,False
17,A,12.0,,,,17.A.12 Portable conveyors.,True,False
17,A,12.0,a,,,a. The raising and lowering mechanism for the boom of a portable conveyor shall be provided with a safety device that will hold the boom at any rated angle of inclination.,False,False
17,A,12.0,b,,,b. Portable conveyors shall be stable so that the conveyor will not topple when used with the manufacturer's rating and in a manner in which it was intended or when being moved.,False,False
17,A,13.0,,,,17.A.13 Screw Conveyors.,True,False
