chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
31,A,,,,,"31.A General. The references used in this section are: ANSI Z133, American National Standard for Arboricultural Operations – Safety Requirements; 29 CFR Part 1910 OSHA General Industry; 29 CFR 1910.269, Electrical Power Generation, Transmission, and Distribution; ANSI A300, American National Standard for Tree Care Operations – Tree, Shrub, and Other Woody Plant Management – Standard Practices; ANSI/SIA A92.2, American National Standard for Vehicle-Mounted Elevating and Rotating Aerial Devices.",True,False
31,A,1.0,,,,31.A.01 Tree felling and maintenance shall be performed IAW a Tree Felling and Maintenance Program that has been developed by/under the direction of a qualified tree worker and in accordance with references above and this Section.  This Program shall be submitted to the GDA for acceptance prior to work being performed.,True,False
31,A,1.0,a,,,a. The services of other licensed or credentialed professionals may be necessary to properly address the required maintenance to be performed and/or hazards that may be encountered.,False,False
31,A,1.0,b,,,"b. Examples of credentialed professionals include but are not limited to: TCIA-accredited Tree Care Company, Certified Arborist, Licensed Tree Expert, Certified Tree Care Safety Professional (CTSP), Certified Crane Operator, Rigger or Signalperson, or Certified Utility Safety Professional (CUSP).",False,False
31,A,2.0,,,,"31.A.02 Personal protective equipment (PPE), as outlined in this section, shall be required when there is a reasonable probability of injury or illness that can be prevented by such protection.",True,False
31,A,2.0,a,,,a. A hardhat and eye protection should be worn for all tree maintenance and removal operations.,False,False
31,A,2.0,b,,,"b. Training shall be provided in the use, care, maintenance, and proper fitting of PPE. > See also Section 05.",False,False
31,A,3.0,,,,31.A.03 Working near electrical equipment and systems. > See Section 11 and 29 CFR 1910.269.,True,False
31,A,3.0,a,,,a. Employees working in the proximity of electrical equipment or conductors shall consider them to be energized.,False,False
31,A,3.0,b,,,b. A qualified tree worker shall make a visual inspection to determine whether an electrical hazard exists before climbing or performing any work in or on a tree.,False,False
31,A,3.0,b,1.0,,"(1) If electrical lines or equipment cannot be safely avoided, arrangements shall be made with the power company to mitigate the electrical hazard. Mitigation options should include de-energizing, testing, isolating and grounding the electrical conductors by the power company as well as all safe OSHA-compliant and practical work methods.",False,False
31,A,3.0,b,2.0,,(2) The qualified tree worker and designated power company representative shall confirm that protective ground(s) have been installed as close to the work to be performed to prevent hazardous differences in electric potential.,False,False
31,A,3.0,c,,,c. Only a qualified line-clearance tree trimmer or line-clearance trainee under the direct supervision of a qualified person (QP) for electrical hazards shall be assigned to work in close proximity to electrical hazards.,False,False
31,A,3.0,c,,,Note: Qualified line-clearance tree trimmers should be certified by the employer according to OSHA in 29 CFR 1910.269.,False,False
31,A,3.0,d,,,d. There shall be a second qualified line-clearance tree trimmer or line-clearance tree trimmer trainee within normal voice communication during the clearing operations aloft under the following conditions:,False,False
31,A,3.0,d,1.0,,(1) When the line-clearance tree trimmer or line-clearance tree trimmer trainee must approach any closer than 10 ft (3 m) to any conductor or electrical apparatus energized in excess of 750 volts;,False,False
31,A,3.0,d,2.0,,(2) When branches or limbs being removed cannot first be cut (with a pole pruner/pole saw) sufficiently clear of the equipment or conductors so as to avoid contact; or,False,False
31,A,3.0,d,3.0,,(3) When roping is required to remove branches or limbs from such equipment or conductors.,False,False
31,A,3.0,e,,,e. Line-clearance tree trimmers and trainees shall maintain the distances from energized conductors as specified in Table 11-3. All other tree workers shall maintain a minimum separation distance of 10 ft (3 m) or greater according to Table 11-1.,False,False
31,A,3.0,f,,,"f. Aerial devices that are electrically rated above the electrical voltages of adjacent power lines are exempt from the 10 ft (3 m) rule, and can follow Table 11-3 if operators have been electrically qualified. Operators shall be instructed that insulated aerial devices do not protect them from other potentially fatal electric paths to the ground, such as paths through trees, guy wires, or from phase-to- phase contact.",False,False
31,A,3.0,g,,,"g. Electrically rated aerial devices shall be tested yearly with approved test methods and equipment, in accordance with ANSI/SIA A92.2.",False,False
31,A,4.0,,,,31.A.04 Equipment.,True,False
31,A,4.0,a,,,"a. Equipment shall be inspected, maintained, repaired, and used in accordance with manufacturers’ instructions.",False,False
31,A,4.0,b,,,b. Employees shall be instructed in the safe and proper use of all equipment provided to them.,False,False
31,A,4.0,c,,,c. See Section 21 for Climbing Equipment Requirements.,False,False
31,A,5.0,,,,"31.A.05 Climbing lines shall not be used to lower limbs or other parts of trees or to raise or lower equipment, with the exception of hand tools.",True,False
31,A,6.0,,,,31.A.06 Tool handles shall be used when raising and lowering tools.,True,False
31,A,7.0,,,,"31.A.07 Tools used for cabling, bark tracing, cavity work, etc., shall be carried in a bag, belt, or sheath designed to hold tools and not put in the pockets or stuck in the top of a boot.",True,False
31,A,8.0,,,,31.A.08 Elevating Aerial Work Platforms (AWPs).,True,False
31,A,8.0,a,,,"a. AWPs shall be provided with fall protection anchor(s) meeting design requirements of the ANSI/SIA A92.2 on which to secure an approved system of personal fall protection (e.g., full body harness with an energy-absorbing lanyard), which shall be worn by the operator(s) whenever aloft.",False,False
31,A,8.0,b,,,b. The operator may use a climber’s belt and lanyard in place of a full body harness if he/she intends to transfer from the AWP to the tree. The employee shall be secured to the tree prior to removing the lanyard attached to the basket. Under no circumstances shall the employee perform any work while secured to both the tree and the basket.,False,False
31,A,8.0,c,,,c. See Section 21.H for all other fall protection requirements.,True,False
