chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
11,A,,,,,11.A General.,True,False
11,A,1.0,,,,"11.A.01 Approval and qualification. The term “Qualified Person (QP)”, as used in this section, refers to “Qualified Person, Electrical”. > See Appendix Q.",True,False
11,A,1.0,a,,,a. All electrical wiring and equipment shall be a type listed by a nationally recognized testing laboratory for the specific application for which it is to be used.,False,False
11,A,1.0,b,,,"b. All electrical work shall comply with applicable National Electrical Safety Code (NESC), National Electric Code (NEC), National Fire Protection Association (NFPA), OSHA and USCG regulations.  If the work being performed (as described within this chapter) conflicts with the above codes and regulations, the most stringent shall apply.",False,False
11,A,1.0,c,,,"c. Electrical work shall be performed by QP with verifiable credentials who are familiar with applicable code requirements. Verifiable credentials consist of State, National and/or Local Certifications or Licenses that a Master or Journeyman Electrician may hold, depending on work being performed, and should be identified in the appropriate AHA. Journeyman/Apprentice ratio shall be in accordance with State, Local and Host Nation requirements applicable to where work is being performed.",False,False
11,A,1.0,d,,,"d. USACE and/or other Government designated QPs must possess verifiable credentials and shall be familiar with applicable code requirements. Verifiable credentials consist of State, National and/or Local Certifications/Licenses that a Master or Journeyman Electrician may hold, or USACE -sponsored local training programs (e.g., hydropower training program, District navigation training program, etc.) but the following applies:",False,False
11,A,1.0,d,1.0,,(1) Training shall be provided by an electrically qualified source to the level of work being performed;,False,False
11,A,1.0,d,2.0,,(2) Training and qualifications shall be verifiable and documented;,False,False
11,A,1.0,d,3.0,,(3) Qualification level shall be identified in the employee’s PHA;,False,False
11,A,1.0,d,4.0,,"(4) QPs must demonstrate skills and knowledge related to the construction, operation and maintenance of the electrical equipment and installations and receive relevant safety training to recognize, avoid and control associated hazards.",False,False
11,A,1.0,e,,,"e. Emergency Procedures and training. Employees exposed to shock hazard and those employees responsible for taking action in case of emergency shall be trained in methods of release of victims from contact with exposed energized electrical conductors or circuit parts. Employees shall be regularly instructed in methods of first aid and emergency procedures, such as approved methods of resuscitation, if their duties warrant such training. Training and re-training of employees in approved methods of resuscitation, including cardiopulmonary resuscitation and automatic external defibrillator (AED) use, shall be certified by the employer as required by Section 03.A and OSHA 29 CFR 1910.151 and NFPA 70E 110.2(c).",True,False
11,A,2.0,,,,11.A.02 Isolation.,True,False
11,A,2.0,a,,,"a. Before work begins, a Qualified Person in charge shall ascertain by inquiry, direct observation and by instruments, whether any part of an electric power circuit (exposed or concealed) is located such that the performance of work could bring any person, tool, or machine into physical or electrical contact with it. This verification procedure shall be documented prior to work beginning.",False,False
11,A,2.0,b,,,"b. All equipment and circuits to be worked on shall be de-energized before work is started. Personnel shall be protected by a Hazardous Energy Control Program (HECP) and procedures (i.e. lockout/tagout, blanking, positive means of blocking, grounding, etc.). Positive means shall be provided for rendering controls or devices inoperative while repairs or adjustments are being made to the machines they control. > See Section 12. >Note: If work MUST be performed on an energized system, then the employer must first demonstrate that de-energizing introduces additional or increased hazards (i.e., interruption of life support equipment, removal of light for an area, etc.) or is infeasible due to equipment design or operational limitations (i.e., testing, troubleshooting, etc.).",False,False
11,A,2.0,c,,,"c. Energized work may never be performed without prior authorization. Once it has been determined that equipment must be worked on in an energized condition, an energized work permit shall be submitted to GDA for acceptance. > See NFPA 70E. Permits must be prepared in advance and include, as a minimum:",False,False
11,A,2.0,c,1.0,,(1) Description of work and location;,False,False
11,A,2.0,c,2.0,,(2) Justification for why the work must be performed in an energized condition;,False,False
11,A,2.0,c,3.0,,(3) Description of work practices to be followed;,False,False
11,A,2.0,c,4.0,,(4) An electrical shock analysis and boundaries (safe working distances);,False,False
11,A,2.0,c,5.0,,(5) Arc flash hazard analysis and arc flash boundary determination;,False,False
11,A,2.0,c,6.0,,(6) Identification of PPE necessary to safely perform the task;,False,False
11,A,2.0,c,7.0,,(7) Means to restrict access of unqualified persons in work area;,False,False
11,A,2.0,c,8.0,,"(8) Evidence of completing the job briefing (includes safety, tools, PPE, any other hazards and controls).",False,False
11,A,2.0,d,,,d. Live parts of wiring or equipment shall be guarded to protect all persons or objects from harm.,False,False
11,A,2.0,e,,,"e. High voltage equipment (i.e., switchyards, transformers, etc) shall be protected from unauthorized access. Entrances not under constant observation shall be kept locked; metallic enclosures shall be grounded and signs warning of high voltage and prohibiting unauthorized entrance shall be posted at entrances.",False,False
