chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
5,A,,,,,05.A General.,True,False
5,A,1.0,,,,05.A.01 Responsibilities.,True,False
5,A,1.0,a,,,"a. The use of personal protective and safety equipment (PPE) is a control measure that is to be used only after a hazard evaluation identifies hazards associated with a particular job or activity, and it is determined that the hazards cannot be eliminated and/or controlled to an acceptable level through engineering design or administrative actions. Utilize process and engineering controls before PPE to protect employees.",False,False
5,A,1.0,b,,,"b. Based on hazard evaluations conducted by supervisors, employers shall identify and select, and each affected employee shall use PPE that will provide appropriate protection. > See 29 CFR 1910.132.",False,False
5,A,1.0,c,,,c. Employers shall communicate PPE decisions to each affected employee. Employees shall use all PPE that may be required to maintain their exposure within acceptable limits.,False,False
5,A,1.0,d,,,"d. The employer will make all reasonable efforts to accommodate employees with religious beliefs that may conflict with determined PPE requirements. However, when reasonable efforts to accommodate employee’s religious beliefs do not provide the necessary safe working environment (without PPE), then the employee must use the appropriate PPE or the employee will not be allowed to work in the area where the hazard requiring protection exists.",False,False
5,A,2.0,,,,"05.A.02 Employees shall be appropriately trained in the use, care, and limitations of all required PPE.",True,False
5,A,2.0,a,,,"a. Employees must be trained in and shall demonstrate an understanding of the following aspects of PPE prior to use: selection (for specific hazard); donning, doffing and adjusting; limitations and useful life; inspection and testing; and proper care including maintenance, storage and disposal.",False,False
5,A,2.0,b,,,"b. When the employer has reason to believe that any affected employee who has been trained does not have the understanding and skill required for the use of the PPE, the employer shall make certain that the employee receives the necessary re-training to acquire the appropriate skills.",False,False
5,A,2.0,c,,,"c. The employer shall verify through written certification that each affected employee has received and understood the required training. The written certification shall identify the name of each employee trained, the date(s) of the training, and the subjects taught.",False,False
5,A,3.0,,,,"05.A.03 A copy of the manufacturer's use, inspection, testing, and maintenance instructions shall be maintained at the job site and be readily available to personnel using the PPE and safety equipment.",True,False
5,A,4.0,,,,"05.A.04 PPE shall be tested, inspected, and maintained in a serviceable and sanitary condition as recommended by the manufacturer.",True,False
5,A,4.0,a,,,"a. Defective or damaged equipment, or equipment that has exceeded its useful life, shall not be used. It shall be tagged as out of service and/or immediately removed from the work site to prevent use.",False,False
5,A,4.0,b,,,"b. Previously used PPE must be cleaned, inspected, and repaired as necessary before issuing to another employee.",False,False
5,A,5.0,,,,"05.A.05 When employees provide their own PPE, the employer is responsible for assuring its adequacy in protecting against the hazard and its state of repair.",True,False
5,A,6.0,,,,05.A.06 Minimum requirements.,True,False
5,A,6.0,a,,,"a. Employees shall wear clothing suitable for the weather and work conditions. For fieldwork (e.g., construction sites, industrial operations and maintenance activities, emergency operations, regulatory inspections, etc.), at a minimum, this shall be:",False,False
5,A,6.0,a,1.0,,(1) Short sleeve shirt;,False,False
5,A,6.0,a,2.0,,(2) Long pants (excessively long or baggy pants are prohibited); and,False,False
5,A,6.0,a,3.0,,(3) Leather or other protective work shoes or boots. Open-toed shoes are prohibited. > See Section 5.E.,False,False
5,A,6.0,b,,,"b. Protective equipment shall be of heat, fire, chemical, and/or electrical-resistive material when conditions require protection against such hazards.",False,False
5,A,7.0,,,,"05.A.07 Persons involved in activities that subject the hands to injury (for example, cuts, abrasions, punctures, burns, chemical irritants, toxins, vibration, and forces that can restrict blood flow) shall select and use hand protection appropriate for the hazard in accordance with ANSI/International Safety Equipment Association (ISEA) 105. > See Section 5.H.",True,False
5,A,8.0,,,,05.A.08 Protective leg chaps shall be worn by workers who operate chainsaws.  Protective leg chaps must meet the specifications in American Society for Testing and Materials (ASTM) Standard F1897.,True,False
5,A,9.0,,,,"05.A.09 For personal fall arrest equipment, including lineman’s equipment (electrically rated harnesses), see Section 21.I.05.",True,False
5,B,,,,,05.B Eye And Face Protection.,True,False
5,B,1.0,,,,"05.B.01 Persons shall be provided with eye and face protection for the specific jobsite hazards, as listed in Table 5-1, when machines or operations present potential eye or face injury.",True,False
5,B,1.0,a,,,"a. Eye and face protection shall meet the requirements of ANSI/American Society of Safety Engineers (ASSE) Z87.1, and bear a legible and permanent Z87"" logo to indicate compliance with the standard.""",False,False
5,B,1.0,b,,,b. Eye and face protection shall be distinctly marked to identify manufacturer.,False,False
5,B,2.0,,,,"05.B.02 When eye protection is required by this regulation, persons whose vision requires the use of corrective lenses, whether via the use of contact lenses or eyeglasses, shall be protected by one of the following:",True,False
5,B,2.0,a,,,a. Prescription safety glasses providing optical correction and equivalent protection;,False,False
5,B,2.0,b,,,b. Protective glasses with sideshields designed to fit over corrective lenses without disturbing the adjustment of the glasses;,False,False
5,B,2.0,c,,,"c. Goggles that can be worn over corrective lenses without disturbing the adjustment of the glasses, or",False,False
5,B,2.0,d,,,d. Goggles that incorporate corrective lenses mounted behind the protective lenses.,False,False
5,B,3.0,,,,05.B.03 Personnel who are considered blind in one eye and are working in other than administrative functions shall wear safety glasses with sideshields at all times.,True,False
5,B,4.0,,,,"05.B.04 Operations that require the use of, or exposure to, hot or molten substances (e.g., babbitting, soldering, pouring or casting of hot metals, handling of hot tar, oils, liquids, and molten substances) shall require eye protection, such as goggles with safety lenses and screens for side protection, or face masks, shields, and helmets giving equal protection. Lens mountings shall be able to retain in position all parts of a cracked lens.",True,False
5,B,5.0,,,,"05.B.05 Operations that require handling of harmful materials (e.g., acids, caustics, hot liquids, or creosoted materials) and operations where protection from gases, fumes, and liquids is necessary, shall require the wearing of goggles with cups of soft pliable rubber and suitable faceshields, masks, or hoods that cover the head and neck, and other protective clothing appropriate to the hazards involved.",True,False
5,B,6.0,,,,"05.B.06 Operations where protection from radiant energy with moderate reduction of visible light is necessary, including welding, cutting, brazing, and soldering, shall require eye and face protection suitable to the type of work, providing protection from all angles of direct exposure, and with lenses of the appropriate shade. > See Table 5.2.",True,False
5,B,7.0,,,,"05.B.07 Glare-resistant glasses that comply with ANSI Z80.3 with an ultraviolet A- region (UVA) and ultraviolet B-region (UVB) 99% filtration shall be worn when conditions require protection against glare. When conditions so warrant, polarized lenses shall also be considered.",True,False
5,B,8.0,,,,05.B.08 Tinted or automatically darkening lenses should not be worn when work tasks require the employee to pass often from brightly to dimly lighted areas.,True,False
5,C,,,,,05.C Hearing Protection and Noise Control.,True,False
5,C,1.0,,,,"05.C.01 The employer shall evaluate the workplace for noise hazards initially and regularly during the course of work. When noise hazards are known or expected, the employer shall develop a Hearing Conservation Program that includes identification and assessment of noise hazards and the measures to taken to protect personnel against them.",True,False
5,C,1.0,a,,,a. USACE workplace hearing conservation programs shall comply with the requirements of ER 385-1-89.,False,False
5,C,1.0,b,,,b. Contractors programs shall comply with American Conference of Governmental Industrial Hygienists (ACGIH) Threshold Limit Values (TLVs) and this manual at a minimum.,False,False
5,C,2.0,,,,05.C.02 Identification of noise hazards.,True,False
5,C,2.0,a,,,"a. Noise measurements shall be made whenever there is difficulty in communicating at distances greater than 2 ft (0.6 m), upon worker complaint of excessive noise, or whenever hazardous noise levels are suspected.",False,False
5,C,2.0,b,,,b . Noise assessments and/ or measurements shall be performed and documented when any new facility or new equipment is placed in service and when areas that in the past were not noise hazardous become noise hazardous for any reason.,False,False
5,C,3.0,,,,05.C.03 Assessment of noise hazards.,True,False
5,C,3.0,a,,,a. Instruments used to measure noise shall meet or exceed the requirements listed below.,False,False
