chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
32,A,,,,,32.A  General.,True,False
32,A,1.0,,,,"32.A.01  The following safety requirements shall be in addition to the airfield's safety requirements.  When an airfield has safety requirements that differ from those of this Section, the more stringent requirements shall prevail.",True,False
32,A,2.0,,,,"32.A.02  Construction Safety and Phasing Plan (CSPP) and a Safety Plan Compliance Document (SPCD).  Prior to the performance of any work upon or around an airfield, a CSPP and a SPCD will be prepared by a Competent Person (CP).  The CSPP will follow the guidelines found in the most current edition of Federal Aviation Administration (FAA) Advisory Circular AC No: 150/5370-2F, Operational Safety on Airports During Construction.",True,False
32,A,2.0,a,,,a. The CSPP and SPCD shall be reviewed and accepted by the GDA.   The GDA will ensure the airfield’s appropriate FAA Regional or District Office is notified of the construction and will provide the FAA a copy of the CSPP and SPCD.,False,False
32,A,2.0,b,,,b. The Airfield Manager shall review and accept the CSPP and SPCD no later than 14 days prior to beginning work.,False,False
32,A,2.0,c,,,"c. Ensure prompt submittal of a Notice of Proposed Construction or Alteration (FAA Form 7460-1) for conducting an aeronautical study of potential obstructions such as tall equipment (cranes, concrete pumps, etc.), stock piles, and haul routes. One form may be filed describing the entire construction area and maximum equipment height or a separate form can be filed for each potential obstruction. In the former case, a separate form must be filed for any object beyond or higher than the originally evaluated area/height.",False,False
32,A,2.0,d,,,d. The GDA and Airfield Manager shall be informed in writing of proposed revisions to the approved CSPP and SPCD.,False,False
32,A,2.0,e,,,e. The GDA shall keep the airport operator informed so that a Notice to Airmen (NOTAM) can be issued to reflect hazardous conditions or changes to the CSPP.,False,False
32,A,3.0,,,,"32.A.03  Unless a runway is closed by the airfield operator and properly marked, it shall not be used for purposes other than aircraft operation without permission of the GDA.",True,False
32,A,4.0,,,,"32.A.04  All paved surfaces, such as runways, taxiways, and hardstands, shall be kept clean at all times, particularly with regards to stones and other small objects that might damage aircraft propellers or jet aircraft.  Sweeping operations shall be performed by truck mounted vacuum sweeper capable of regenerative air sweeping and water to minimize dust generation.  When possible, magnetic bar assemblies should be attached to vehicles and used to pick up ferrous metal foreign object debris (FOB).",True,False
32,A,5.0,,,,"32.A.05  When mobile equipment is not actively being utilized to perform work on an airfield, it shall be removed to a location(s) that is approved by the GDA and at a minimum distance required by the GDA (plus any additional distance necessary to ensure the safety of airfield operations) from the runway centerline and outside the Runway Safety Area (RSA), the Obstacle Free Zone, and the Runway Object Free Area of active runways.",True,False
32,A,6.0,,,,32.A.06  Excavations.,True,False
32,A,6.0,a,,,"a. Open trenches or excavations are not permitted within the RSA while the runway is open or on the Taxiway Surface Area while the taxiway is open.  If possible, backfill trenches before the runway or taxiway is opened.  If the runway or taxiway must be opened before excavations are backfilled, cover the excavations appropriately.  Covering for open trenches must be designed to allow the safe operation of the heaviest aircraft operating on the runway across the trench without damage to the aircraft.",False,False
32,A,6.0,b,,,"b. Construction contractors must prominently mark open trenches and excavations at the construction site with red or orange flags, as approved by the airport operator, and light them with red lights during hours of restricted visibility or darkness.",False,False
32,A,6.0,c,,,"c. Lights must be red, either steady burning or flashing, and must meet the luminance requirements of the State Highway Department.  Lights must be mounted on barricades and spaced at no more than 10 ft (3 m).  Lights must be operated between sunset and sunrise and during periods of low visibility whenever the airport is open for operations. They may be operated by photocell, but this may require that the contractor turn them on manually during periods of low visibility during daytime hours.",False,False
32,A,7.0,,,,32.A.07  Nothing shall be placed upon the landing areas without authorization of the GDA.,True,False
