chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
14,A,,,,,14.A Material Handling.,True,False
14,A,1.0,,,,14.A.01 Employees shall be trained in and shall use safe lifting techniques. > See Section 6.K.,True,False
14,A,2.0,,,,14.A.02 Requirements for PPE are covered in  Section 5.,True,False
14,A,3.0,,,,14.A.03 Material handling devices shall be available and used for the material handling needs of an activity.,True,False
14,A,4.0,,,,"14.A.04 Whenever heavy or bulky material is to be moved, the material handling needs shall be evaluated in terms of weight, size, distance, and path of movement. The following hierarchy shall be followed in selecting a means for material handling:",True,False
14,A,4.0,a,,,a. Elimination of material handling needs via engineering solutions;,False,False
14,A,4.0,b,,,"b. Movement by mechanical device (e.g., lift truck, overhead crane, or conveyor);",False,False
14,A,4.0,c,,,"c. Movement by manual means with handling aid (e.g., dollie or cart); or",False,False
14,A,4.0,d,,,"d. Movement using safe lifting techniques. > See NIOSH, “Work Practices Guide for Manual Lifting”.",False,False
14,A,5.0,,,,14.A.05 Materials will not be moved over or suspended above personnel unless positive precautions have been taken to protect the personnel from falling objects.,True,False
14,A,6.0,,,,"14.A.06 Where the movement of materials may be hazardous to persons, taglines or other devices shall be used to control the loads being handled by hoisting equipment. These devices shall be nonconductive when used near energized lines.",True,False
14,A,7.0,,,,14.A.07 Banding or strapping shall not be used as rigging to hoist loads of bundled materials.,True,False
14,B,,,,,14.B Material Hoists.,True,False
14,B,1.0,,,,"14.B.01 Material hoists shall be designed to raise and lower materials during construction, alteration, or demolition. It is not applicable to the temporary use of permanently installed elevators used as material hoists. They shall be constructed and installed in accordance with the requirements of ANSI A10.5.",True,False
14,B,2.0,,,,"14.B.02 Material hoist towers, masts, guy or braces, counterweights, drive machinery supports, sheave supports, platforms, supporting structures, and accessories shall be designed by a licensed engineer.",True,False
14,B,3.0,,,,14.B.03  Hoist towers shall be erected and dismantled only under the direct supervision of a qualified individual.,True,False
14,B,4.0,,,,14.B.04  A copy of the hoist operating manual shall be available for each hoist on site.,True,False
14,B,5.0,,,,14.B.05  Material hoists and hoist tower systems shall be inspected in accordance with the manufacturer's recommendations.,True,False
14,B,5.0,a,,,"a. Prior to initial use and each time after the tower is extended, all parts of the tower or mast, cage, bucket, boom, platform, hoisting machine, guy, and other equipment shall be inspected by a Qualified Person (QP) to ensure compliance with the manufacturer's inspection guidelines and ANSI A10.5.",False,False
14,B,5.0,b,,,"b. Prior to initial use on a USACE project, and monthly thereafter, a periodic inspection shall be conducted by a QP. Periodic inspections shall cover those items specified by the manufacturer.",False,False
14,B,5.0,c,,,c. A GDA shall be notified at least 24 hours prior to any of the above inspections and may wish to accompany the contractor's inspector.,False,False
14,B,5.0,d,,,d. Pre-operational inspections (start-up procedures) shall be conducted by the operator prior to every operation (shift) of the hoist.,False,False
14,B,6.0,,,,"14.B.06 Before a hoist is placed in service and every 4 months thereafter, a car arresting device test shall be performed.",True,False
14,B,6.0,a,,,"a. For rope-supported cars, the test shall be conducted in the following manner:",False,False
14,B,6.0,a,1.0,,(1) Pull a loop in the lifting rope and attach the test rope to each side of the loop above the bucket or platform;,False,False
14,B,6.0,a,2.0,,(2) Raise the platform or bucket to allow the load to be supported by the test rope; and,False,False
14,B,6.0,a,3.0,,(3) Cut the test rope to allow the load to fall and activate the car-arresting device.,False,False
14,B,6.0,b,,,"b. For car suspension other than rope supported, the test shall be conducted by creating an over speed condition of the car.",False,False
14,B,6.0,c,,,c. Structural components shall be inspected for damage after the test and before the hoist is placed in operation again.,False,False
14,B,7.0,,,,14.B.07 Maintenance and repairs.,True,False
14,B,7.0,a,,,a. Replacement parts for load bearing or critical components shall be either obtained from or certified by the equipment manufacturer.,False,False
14,B,7.0,b,,,b. Maintenance and repairs shall be conducted in accordance with the manufacturer's procedures.,False,False
14,B,8.0,,,,14.B.08 Landings and runways.,True,False
14,B,8.0,a,,,a. Landing platforms and runways that connect the hoist way or tower to a structure shall be designed and constructed to sustain the maximum intended load without failure.,False,False
14,B,8.0,b,,,b. Floors or platforms that may become slippery shall have slip-resistant surfaces.,False,False
14,B,8.0,c,,,"c. When workers may be exposed to falling objects, overhead protection, composed of 2 in (5 cm) planking or equivalent, shall be provided.",False,False
14,B,8.0,d,,,"d. A barricade shall be provided at the open ends of each landing. The barricade shall extend a minimum distance of 6 ft (1.8 m) laterally along the outer edge of the landing from each side of the hoist way, shall extend from the floor a distance of at least 3 ft (0.9 m), and shall be of #19 US gauge wire or the equivalent, with openings not exceeding ½-in (1.2 cm).",False,False
