chapter,section,topic,refOne,refTwo,refThree,content,highlight,bookmark
16,A,,,,,16.A General.,True,False
16,A,1.0,,,,"16.A.01 The requirements of this Section are applicable to all load handling equipment (LHE) to include cranes, derricks, hoists and power-operated equipment that can be used to raise, lower and/or horizontally move a suspended load.",True,False
16,A,1.0,,,,> Exemptions. All requirements of Section 16 apply except as noted below:,False,False
16,A,1.0,a,,,"a. Affixed A-frames performing anchor handling or dredge-related operations (ONLY) with a vessel or barge are exempt from Sections 16.B and 16.C; In addition, see Section 16.L.08 for equipment-specific requirements;",True,False
16,A,1.0,b,,,"b. Base-mounted drum hoists used to hoist personnel, guided and non-guided, whether powered by internal combustion engine, electric motor or other prime mover, to include air tuggers) are exempt from Sections 16.B;  In addition, see Section 16.U for equipment specific requirements;",True,False
16,A,1.0,c,,,c. Digger derricks used for utility/pole installation;,False,False
16,A,1.0,d,,,"d. Vehicle-mounted aerial devices (i.e., Bucket Trucks) - See Section 22.M VehicleMounted Elevating and Rotating Work Platforms (Aerial Devices/Lifts) and also Section 22.L, Elevating Aerial Work Platforms (AWPs);",True,False
16,A,1.0,e,,,"e. Hydraulic Excavators, Wheeled/Trackhoe/Backhoe loaders used to hoist loads with rigging are exempt from the requirements in Sections 16.B.02 through 16.B.05 (crane operator certifications) only. Rigger qualifications still apply, per Section 15.B. See Section 16.S for equipment-specific requirements;",True,False
16,A,1.0,f,,,"f. Powered Industrial Trucks (PIT’s, i.e., Forklifts)/Telehandlers when configured to hoist and lower (by means of a winch or hook) and horizontally move a suspended (rigged) load are exempt from the requirements in 16.B.02 through 16.B.05 (crane operator certifications) only, UNLESS this equipment is used to hoist/lift personnel. This activity is considered a Critical Lift and as such, requires a physical examination for the operator (per 16.B.05 and additional criteria per Section 16.Q. Rigger qualifications still apply, per Section 15.B. > See Section 16.  Q for equipment-specific requirements;",True,False
16,A,1.0,g,,,"g. Machinery that hoists by using a come-a-long or chainfall (whether human-, air- or electric- powered, chain or wire-rope type);",False,False
16,A,1.0,h,,,"h. Operators of equipment with a maximum manufacturer-rated hoisting/lifting capacity of 2,000 pounds (907 kg) or less, are exempt from the operator qualification or certification requirements in Sections 16.B.02 through 16.B.05 only. In addition, this equipment may not be used to hoist personnel;",True,False
16,A,1.0,i,,,"i. Hoist Operators are exempt from Section 16.B.05, Physical Examination requirements UNLESS this equipment is used to hoist/lift personnel. This activity is considered a Critical Lift and requires a physical examination for the operator. In addition, all Class II operators that will be hoisting personnel shall be trained at a minimum, in the requirements listed in Section 16.T. > See also Section 16.C.07.b, Note 3 and Section 16.U;",True,False
16,A,1.0,j,,,j. Dedicated drilling rigs;,False,False
16,A,1.0,k,,,k. Tree trimming and removal work;,False,False
16,A,1.0,l,,,l. Gin poles when used for the erection of communication towers;,False,False
16,A,1.0,m,,,m. Helicopter cranes are exempt from Sections 16.B and 16.C;,True,False
16,A,1.0,n,,,n. Stacker cranes;,False,False
16,A,1.0,o,,,o. Mechanic’s Trucks with a hoisting device when used in activities related to maintenance and repair;,False,False
16,A,1.0,p,,,p. Material Delivery.,False,False
16,A,1.0,p,1.0,,"(1) Articulating/knuckle-boom truck cranes that deliver material to a construction site when used to transfer materials from the truck crane to the ground, without arranging the materials in a particular sequence for hoisting.",False,False
16,A,1.0,p,2.0,,"(2) Articulating/knuckle-boom truck cranes that deliver material to a construction site when the crane is used to transfer building supply sheet goods or building supply packaged materials from the truck crane onto a structure, using a fork/cradle at the end of the boom, but only when the truck crane is equipped with a properly functioning automatic overload prevention device. Such sheet goods or packaged materials include, but are not limited to: sheets of sheet rock, sheets of plywood, bags of cement, sheets or packages of roofing shingles, and rolls of roofing felt.",False,False
16,A,1.0,p,3.0,,(3) This exclusion does not apply when:,False,False
16,A,1.0,p,3.0,a,"(a) The articulating/knuckle-boom crane is used to hold, support or stabilize the material to facilitate a construction activity, such as holding material in place while it is attached to the structure;",False,False
16,A,1.0,p,3.0,b,"(b) The material being handled by the articulating/knuckle-boom crane is a prefabricated component. Such prefabricated components include, but are not limited to: precast concrete members or panels, roof trusses (wooden, cold-formed metal, steel, or other material), prefabricated building sections such as, but not limited to: floor panels, wall panels, roof panels, roof structures, or similar items;",False,False
16,A,1.0,p,3.0,c,"(c) The material being handled by the crane is a structural steel member (for example, steel joists, beams, columns, steel decking (bundled or unbundled) or a component of a systems-engineered metal building.",False,False
16,A,2.0,,,,"16.A.02 Certification of Compliance (COC). Contractors shall submit a COC for each piece of LHE prior to being brought on site. The COC shall be submitted to the GDA for acceptance. > See Form 16-1, Certificate Of Compliance.",True,False
16,A,2.0,a,,,a. The COC states that the LHE and the rigging equipment meets applicable regulations (to include inspections and tests) as required by the manufacturers and the requirements of this manual. It must be signed by a Competent Person for Crane and Rigging. > See Appendix Q.,False,False
16,A,2.0,b,,,b. COC shall be posted on the LHE.,False,False
16,A,3.0,,,,16.A.03 Standard Lift Plan (SLP). All lifts must be planned to avoid situations where the operator cannot maintain safe control of the lift.,True,False
16,A,3.0,a,,,"a. A written SLP shall be prepared for every lift or series of lifts (if duty cycle or routine lifts are being performed). The SLP shall be developed, reviewed and accepted by all personnel involved in the lift. The SLP shall be maintained on the LHE for the current lift(s) being made. Historical SLPs shall be maintained for a minimum of 3 months.",False,False
16,A,3.0,b,,,"b. At a minimum, the following shall be addressed or use the non-mandatory Form 16-2, Standard Pre-Lift Plan/Checklist:",False,False
16,A,3.0,b,1.0,,"(1) Personnel: roles, responsibilities, qualification, public persons or other trade personnel access or affected by lift;",False,False
16,A,3.0,b,2.0,,"(2) Area Preparation: load handling location and path of travel, blocking/cribbing, overhead lines, ground stability;",False,False
16,A,3.0,b,3.0,,"(3) LHE Considerations: capacity, configuration, obstructions, inspection, ground support conditions;",False,False
16,A,3.0,b,4.0,,"(4) Load parameters: weight, center of gravity, radii, and configuration;",False,False
16,A,3.0,b,5.0,,"(5) Rigging: type, inspection, need for softeners;",False,False
16,A,3.0,b,6.0,,"(6) Environmental Considerations: wind, storms, precipitation, power lines in area of travel or load swing, counterweight swing area barricaded.",False,False
16,A,4.0,,,,"16.A.04 The employer shall comply with all manufacturer's instructions, procedures and recommendations applicable to the operational functions of LHE, including LHE use with attachments. The safe operating speeds or loads shall not be exceeded. When they are not available, the employer shall develop and ensure compliance with all procedures necessary for the safe operation of the equipment and attachments according to:",True,False
16,A,4.0,a,,,a. Procedures for the operational controls that must be developed by a Qualified Person (QP).,False,False
16,A,4.0,b,,,b. Procedures related to the capacity of the equipment that must be developed and signed by a Registered Professional Engineer (RPE) familiar with the equipment.,False,False
16,A,5.0,,,,"16.A.05 When the manufacturer's instructions or recommendations are more stringent than the requirements of this manual, the manufacturer's instructions or recommendations shall apply.",True,False
16,A,6.0,,,,16.A.06. The use of all electronic equipment not necessary to the work activity being performed is prohibited.,True,False
16,A,7.0,,,,"16.A.07 LHE shall be shut down before and during fueling operations. Closed systems, with an automatic shut-off that will prevent spillage if connections are broken, may be used to fuel diesel powered equipment left running.",True,False
16,A,8.0,,,,16.A.08 Inspections or determinations of road and shoulder conditions and structures shall be made in advance to assure that clearances and load capacities are safe for the passage or placing of any LHE.,True,False
16,A,9.0,,,,"16.A.09 Equipment requirements, as applicable to the type equipment.",True,False
16,A,9.0,a,,,a. An operable fuel gage;,False,False
16,A,9.0,b,,,b. An operable audible warning device (horn);,False,False
16,A,9.0,c,,,c. Adequate rearview mirror or mirrors;,False,False
16,A,9.0,d,,,d. Non-slip surfaces on steps;,False,False
16,A,9.0,e,,,e. A power-operated starting device;,False,False
16,A,9.0,f,,,f. Seats must be provided for the operator and all personnel that are required to be in/on equipment;,False,False
16,A,9.0,g,,,"g. Whenever visibility conditions warrant additional light, all vehicles, or combinations of vehicles, in use shall be equipped with at least two headlights and two taillights in operable condition;",False,False
16,A,9.0,h,,,"h. Glass in windshields, windows, and doors shall be safety glass. Cracked or broken glass shall be replaced;",False,False
16,A,9.0,i,,,i. One (minimum) dry chemical or CO2 fire extinguisher with a minimum rating of 10B:C installed in the cab or at the machinery housing;,False,False
16,A,9.0,j,,,"j. All self-propelled LHE, whether moving alone or in combination, shall be equipped with a back-up alarm. > See Section 18.B.01.",True,False
16,A,9.0,k,,,"k. Warning lights, attached to the applicable equipment shall be used as collision avoidance measures for airfield operations. Lighting shall be in accordance with guidance provided by the Federal Aviation Administration (FAA). > For Airfield Operations, see Section 32.",False,False
16,A,10.0,,,,16.A.10 Rollover protective structures (ROPS) as required by the manufacturer must be in place and maintained.,True,False
16,A,11.0,,,,"16.A.11 The manufacturer’s specifications and operating manuals for hydraulic equipment and attachments utilizing quick connect/disconnect systems shall be followed. After completing a switch of attachments, the equipment operator shall take the actions necessary to ensure the quick connect/disconnect system is positively engaged.",True,False
16,A,12.0,,,,"16.A.12 All required guarding and safety devices shall be provided, used and maintained:",True,False
16,A,12.0,a,,,"a. All belts, gears, shafts, pulleys, sprockets, spindles, drums, flywheels, chains, or other reciprocating, rotating, or moving parts of equipment shall be guarded when exposed to contact by persons or when they otherwise create a hazard.",False,False
16,A,12.0,b,,,"b. All hot surfaces of equipment, including exhaust pipes or other lines, shall be guarded or insulated to prevent injury and fire.",False,False
16,A,12.0,c,,,"c. Platforms, foot walks, steps, handholds, guardrails, and toe boards shall be designed, constructed, and installed on machinery and equipment to provide safe footing and access ways.",False,False
16,A,13.0,,,,"16.A.13 Work Area Control. When there are accessible areas in which the LHE’s rotating superstructure (permanently or temporarily mounted) poses a risk of striking or pinching/crushing an employee against another part of the equipment or another object, employees shall be prevented from entering these areas.",True,False
16,A,14.0,,,,16.A.14 Running lines located within 6 ft - 6 in (1.9 m) of the ground or working level shall be guarded or the area restricted by physical barriers to preclude injury.,True,False
16,A,15.0,,,,16.A.15 Maintenance/Repair of LHE.,True,False
16,A,15.0,a,,,"a. Maintenance, including preventive maintenance and repairs, shall be performed in accordance with the manufacturer's recommendations. Records of maintenance and repairs conducted during the life of a contract shall be made available upon request of the GDA (contractor operators) or the supervisor/leader of the activity/task (government operators).",False,False
16,A,15.0,b,,,"b. Replacement parts or repairs shall have at least the original design factor; replacement parts for load bearing and other critical parts shall be obtained from the original manufacturer, (if possible) or certified by a RPE knowledgeable in LHE.",False,False
16,A,15.0,c,,,c. All LHE shall be shut down and positive means taken to prevent its operation while repairs or manual lubrications are being done.,False,False
16,A,15.0,c,1.0,,(1) Equipment designed to be serviced while running are exempt from this requirement.,False,False
16,A,15.0,c,2.0,,(2) Control of hazardous energy (lockout/tagout) must be considered during the maintenance and repair of equipment. A Hazardous Energy Control Program and specific isolation procedures shall be identified in the AHA and implemented to ensure the unexpected re-energization of the equipment does not occur. > See Section 12.,False,False
16,A,16.0,,,,16.A.16 Parking.,True,False
16,A,16.0,a,,,"a. Whenever LHE is parked, the parking brake shall be set.",False,False
16,A,16.0,b,,,b. LHE parked on an incline shall have the wheels chocked or track mechanisms blocked and the parking brake set.,False,False
16,A,16.0,c,,,"c. All LHE left unattended at night, adjacent to a highway in normal use or adjacent to construction areas where work is in progress, shall have lights or reflectors, or barricades equipped with lights or reflectors, to identify the location of the equipment.",False,False
16,B,,,,,16.B Personnel Qualifications.,True,False
16,B,1.0,,,,"16.B.01 LHE shall be operated only by trained, certified, qualified and designated personnel. Proof of qualification shall be provided by the employer and designation shall be in writing. In addition to fully qualified LHE operators, the following personnel may be designated (in writing) to operate LHE under limited conditions;",True,False
16,B,1.0,a,,,a. Trainees under the direct supervision of the designated operator of the crane or hoist;,False,False
16,B,1.0,b,,,"b. LHE maintenance, inspection and repair personnel are permitted to operate the equipment only where all of the following requirements are met.",False,False
16,B,1.0,b,1.0,,"(1) The operation is limited to those functions necessary to perform maintenance, inspect the equipment, or verify its performance.",False,False
16,B,1.0,b,2.0,,(2) Lifting of loads by these personnel is NOT allowed and they must either operate the equipment:,False,False
16,B,1.0,b,2.0,a,"(a) under the direct supervision of a qualified operator (see Section 16.B.02), OR",True,False
16,B,1.0,b,2.0,b,"(b) must read/review the operator’s manual so that they are familiar with the operations, limitation, characteristics and hazards associated with the LHE being inspected, maintained, or repaired.",False,False
16,B,1.0,c,,,"c. LHE maintenance, inspection and repair personnel covered by this Section are exempt from the crane operator physical requirements identified in Section 16.B.05.",True,False
16,B,2.0,,,,16.B.02 Crane Operator Requirements – General.,True,False
16,B,2.0,a,,,"a. Prior to the start of a specific activity or task, documentation of operator certifications, qualifications and designations shall be included in the AHA and provided to the GDA (contractor operators) or the supervisor/leader of the activity/task (government operators).",False,False
16,B,2.0,a,1.0,,(1) Certification for all crane/hoist operators shall be achieved by successful completion of written and operational testing.,False,False
16,B,2.0,a,2.0,,(2) Qualification of all crane/hoist operators shall be made by the employer after a review of the certification documents and an assurance that the operator(s) is familiar with the equipment to be operated (has adequate knowledge of USACE and OSHA crane safety requirements and manufacturer recommendations provided in the crane operator’s manual).,False,False
16,B,2.0,a,3.0,,(3) The employer then designates the operator(s) in writing for the equipment to be operated.,False,False
16,B,2.0,b,,,"b. Crane Operators shall be able to communicate effectively with the lift supervisor, rigger(s), signal person(s) and other affected employees on site.",False,False
16,B,2.0,c,,,"c. Crane operators shall demonstrate their ability to read, write and comprehend  in the language of the crane manufacturer’s operation and maintenance instruction materials, exhibit acceptable arithmetic skills and load/capacity chart usage and use written manufacturer procedures applicable to the type and configuration of equipment for which qualification is being sought.",False,False
16,B,3.0,,,,"16.B.03 Crane Operator Certification, Qualification and Designation. The employer must ensure that, prior to operating any equipment covered under Section 16, the operator of the equipment is covered by Section 16.B.01, or is certified, qualified and designated in writing to operate the equipment in accordance with one of the following options:",True,False
16,B,3.0,a,,,a. Option 1. Current certification by a Nationally Accredited Crane Operator Testing Organization.,False,False
16,B,3.0,a,1.0,,"(1) The operator’s certificate must identify the type of equipment on which the operator was certified. Once the operator has obtained the certification, the employer must insure that the operator is qualified to operate a particular piece of equipment for that type and capacity and must designate this in writing.",False,False
16,B,3.0,a,1.0,,"➢Note: If no accredited testing agency offers certification examinations for a particular type of equipment, an operator will be deemed certified to operate that equipment if he/she has been certified for the type/capacity that is most similar to that equipment and for which a certification examination is available. Employer qualification and designation on the equipment is still required.",False,False
